loan,income,balance
No,33542.3081803635,224.170029650401
No,18301.5837988415,781.452305613836
No,46419.8169938933,1360.95293058479
No,34468.8991617379,210.797282960451
No,26431.2725981968,671.732605646625
No,28266.1719807673,275.063482035166
No,30587.0067789107,306.18951612478
No,35945.6602591222,293.614966998029
No,52725.1599391522,394.412944764813
No,49319.3386450314,1002.03064144933
No,29711.3596849902,357.517194944239
No,55089.9902579629,959.063053220935
No,49128.5377547577,734.335829432546
No,32961.6570345964,325.331214705521
No,47298.7206352739,910.482750696698
No,38316.1354372489,496.773960094507
No,53256.279631146,416.632531990628
No,21427.0936211979,1525.17230577148
No,45763.7921971983,124.754171373223
No,52069.2946661817,0
No,39190.2956730676,854.913441784921
No,27278.3968655676,796.173999850849
No,41726.2336321003,1044.86316119444
No,55412.7594728702,1690.66807668525
No,34067.0542216434,935.712944122396
No,36812.6260466299,306.459195932147
No,21903.0380990784,698.440564304252
No,45941.0220132698,973.990820697017
No,45611.4764507006,455.01778226024
No,26119.3046838437,1133.69962699868
No,42734.4396915184,598.193073483425
No,45792.8999573859,615.477640984647
No,47817.556620848,1270.13090566539
No,50834.4083382596,956.92261305132
No,18087.7198650968,1095.07681187651
No,54411.2621205176,143.56302092038
No,21187.7105609043,604.055091635501
No,38954.1074974879,0
No,37825.2214149259,0
No,18954.3937931283,1179.99452466386
No,36787.019606017,337.651368245182
No,40412.7256889939,855.596783860998
No,55720.9729622054,437.577738904493
No,17397.3452404381,596.806527835537
No,19915.9294906171,1725.38695367817
No,39049.5004190243,619.540641629038
No,56266.1534015339,627.987739442838
No,36717.5145751435,186.523520052956
No,12179.0381928815,1093.02752981373
No,42437.914761452,684.270463762744
No,33110.3041089651,963.092668712372
No,53690.5912303308,190.503430147143
No,52323.9021376562,68.3059319848821
No,33148.7686484431,1336.96983981619
No,53695.2963822028,372.42585488596
No,36282.4745747899,1095.02824134231
No,59309.4766826029,813.133978036295
No,42191.6591895568,31.7041228690579
No,37267.5828058215,655.832041740591
No,37464.3187635305,1340.24042928874
No,41728.8460965129,881.256511405969
No,27951.1972343005,684.715044622936
No,61054.7639322688,1158.37980436503
No,38738.535388431,945.268218836474
No,15625.6335294608,465.583628699224
No,51385.6997288261,999.63485520902
No,48044.8970095031,1143.68079469267
No,16805.1937165814,669.380788171137
No,21407.4524046558,838.970942885318
No,23083.6670866922,1384.73759704675
No,21811.2682494468,1401.0731910563
No,37501.4868906071,1591.1935826083
No,46662.1128147156,54.0505937218859
No,36774.2159052201,862.91971023389
No,29546.4898791291,712.207720692241
No,40757.094123221,908.926548419013
No,31710.9740519862,779.076437925571
No,16725.2450704367,99.3825624494822
No,32344.5785843183,1081.00133671618
No,27521.1515772183,1124.24913483266
No,33122.2200360473,923.406566904925
No,30653.2627505315,1096.21846957418
No,51420.9767106412,999.667805904389
No,16601.6352758397,0
No,12673.9060745038,517.821959362896
No,38559.0734798993,1461.88746288921
No,41722.8060676529,699.053865774975
No,4664.56504744167,1241.06189825831
No,52664.8765861706,1380.74980362947
No,40555.4075956276,561.964606426332
No,47140.8290039082,1122.74695829233
No,13756.5455214776,736.244056555543
No,45925.8866630799,643.481154792509
No,44333.2106253742,1141.15793778151
No,20104.4301645593,1273.89113671131
No,20776.3886514723,1306.0465368104
No,15406.2074109607,840.988909202537
No,46550.5255056293,289.245438541484
No,33220.5754915223,758.134285088564
No,46501.2757116981,930.716938556975
Yes,17659.7478222343,2177.15086891132
No,24892.9156877399,0
No,21042.2277169228,565.830058840306
No,23632.5203007461,1076.12658440012
No,18668.4835488198,1031.86992982705
No,15417.8415373175,768.403741780636
No,19273.7323863817,690.421049211989
No,51308.3185057706,469.844241251744
No,50177.7733818704,617.860025366679
No,15689.7766299802,1779.04969869116
No,47669.7040770385,0
Yes,35492.1282298837,1928.28028339196
No,56217.6848959766,1123.7192596589
No,41033.5877136228,794.646108436353
No,19818.2916600493,1428.0668825016
Yes,40346.8332744194,1028.76720660767
No,50501.7615442059,1006.20297747562
No,45420.9691166199,691.751713492646
No,41268.4236470728,524.83815013125
No,37409.1839297761,493.914160754547
No,37510.539355771,1520.98047817005
No,47062.2530853035,665.039756552143
No,18462.4306583934,1520.44210105793
No,34190.8765220756,1094.78047257691
No,44933.3231505618,735.091040828818
No,33327.1130348719,681.69357639072
No,50748.2717350015,376.034543992985
Yes,43016.0721799483,2037.94335373876
No,14232.66153338,1630.19958945524
No,21881.7059101601,0
No,36731.6269503081,184.427531874368
No,39391.3223138929,349.660665623366
No,49169.7285398627,673.555270265584
No,42048.4447973563,82.7245249090897
No,50539.9074463094,1247.12060523244
No,29236.6301917974,640.639543022389
No,52492.7498232478,273.446972354708
No,35377.140726393,0
No,33417.7724119945,803.831186814095
No,37469.8646245304,1248.37574903962
No,40348.314179772,0
No,19381.5413197222,1307.20497291736
No,45793.3930350652,0
No,50353.9254295505,1186.09870513382
No,18769.5790241645,1037.57301799006
Yes,17473.1839905825,1878.00114593831
No,36313.6335527216,736.234836930656
No,33551.7152965123,260.16217537031
No,14225.7213396247,1103.68178180144
No,10378.6422946741,886.059316803902
No,43072.8942477535,221.163782753085
No,29402.8731375652,1098.05775086164
No,38686.6752901228,0
No,46946.0524494613,826.949810434257
No,38982.0174276273,569.96772151171
No,45308.5638370534,1316.05741075183
No,51257.5834623667,86.7255186935218
No,24850.584777006,1458.83532494993
No,41184.8989068281,1243.45134821097
No,41909.1076701414,790.755760017408
No,50273.6010347617,1997.172809798
No,29304.4577217283,960.912667754959
No,28836.7571332658,646.856743672621
No,15441.3667468103,287.64948929053
No,56266.7584991141,630.665336901894
No,28664.0426596326,610.500866970475
No,34490.2250037052,1224.2294141262
No,48756.0275802893,326.873676115074
No,15644.241969999,325.282819884072
No,19191.9669165633,623.757859297093
No,44092.5486778967,1394.47677556729
No,35571.7766510459,929.085467738706
No,43478.8851944059,887.743410952946
No,26598.6432244359,0
No,9801.50016731735,127.222763146235
No,41688.0643432576,986.358895012314
No,20846.9633160869,1430.32550175549
Yes,56182.1299303767,1026.35885461087
No,33705.0786503377,556.017498447854
No,53962.2776889911,1018.43623649899
No,17040.5193960842,1083.71139106704
No,34700.2659635459,1602.8069430866
No,47610.9551969613,921.347854114992
No,21717.9437219793,769.449761812267
No,13914.6037195669,289.834142708942
No,46310.1075238865,955.339164891699
No,38745.3611515006,387.786699789214
No,18725.9542084895,1340.96638891561
No,35587.7235974753,1252.89403929371
No,32907.3324671792,435.393159422012
No,37219.5210759241,491.048506081094
No,44298.3856437862,1112.50930363905
No,55696.8036988707,828.98020983988
No,38963.9592439543,568.352003557277
No,16508.4250338839,672.410410996218
No,37280.4101469294,931.784107242425
No,24145.529432349,982.773097327345
No,25779.7833400234,686.528758338996
No,34694.0007489652,1069.52691083267
No,17159.1633825291,863.954854648355
No,10541.5702251666,976.451484674357
Yes,48925.9333773086,1586.50219904833
No,49900.5840191049,544.126248458484
No,50463.775492981,198.929141819723
No,35685.4837341184,1026.19409513964
No,40731.7639670574,1317.5648641479
No,33322.4823586788,0
No,47688.8047213017,358.613776928252
No,14982.5985069438,1511.37287983489
No,52248.1180712292,359.916678749368
No,17245.8006101566,529.343106295732
No,21820.217178924,888.564819034569
Yes,35067.5349242276,1954.33329923565
No,36947.7786180191,131.747075963338
No,46192.5543655143,518.899020411541
No,11570.7286227592,1593.32749210594
Yes,18108.9616707213,1473.03456108025
No,44640.7447447419,1527.92479896565
No,48103.0307778647,1349.90847931826
No,46682.5469471478,371.881863400765
No,55278.5919447949,758.021077838799
No,57561.4112609049,1306.83203413692
No,58892.9054842696,605.847239898752
No,21805.7923070268,1085.24381139608
No,20214.6895370087,1582.23460960239
No,40944.2697839083,1078.48346006262
No,35741.2021602845,711.663817704793
No,39418.7070865023,1204.45918317075
No,18693.7271194525,885.209895707751
No,25878.51931005,1795.88371131615
No,36139.4105825641,230.916226613247
No,17055.7950391374,1038.55559796008
No,18843.2713163752,731.477128185087
No,37621.6331723075,1734.22804374841
No,30327.6077411327,640.520349799475
No,38766.1076269185,218.11485408738
No,26857.1718991427,912.390423465777
No,42272.4378377617,726.04214847851
No,35622.5983889609,408.619017832787
No,33333.5647205627,309.740932405142
No,54027.1994679767,1392.6193716631
No,15939.8195167005,587.044939922979
No,48233.875497513,898.272656314256
No,37392.681507636,325.841005644733
No,30452.0368389113,896.027135886118
No,48013.6101491714,803.764577734824
No,46368.3940729585,509.195633409241
No,16568.6330047446,1031.01773195343
No,34830.6262855281,782.413394401973
No,42388.1210151284,1168.37748585253
No,36266.8058793083,561.623001826995
No,35683.8322872263,850.518457429395
No,18960.365575285,752.510218476464
No,31307.2436442818,245.505961457986
Yes,26330.5117293113,1733.82467870178
No,59574.2177200191,590.666032001301
No,17780.7598281387,711.582822595621
No,19797.3565884764,831.845343849951
No,26215.3918353377,1344.71128149314
No,55040.6127338996,224.691145051763
No,54071.3405585766,361.742665529608
No,48016.6173357397,1322.81096388371
No,28079.2626836385,1043.37439662006
No,48653.6837529258,1475.51848523651
No,41821.2997786732,812.083886904557
No,13060.0085705572,287.792362307828
No,38721.2458944943,775.309789469854
No,43246.5779895621,344.624077138957
No,17243.0493024185,372.430810388496
No,18078.3291678441,2088.52910874916
No,30770.0667301801,946.398166907214
No,36921.5759561219,675.376726291362
No,36406.2410883707,1012.76845381661
No,18509.2971336598,1011.93720941388
No,59429.1231408102,452.372650854573
No,30654.685256551,1092.49125891644
No,61588.2545022497,71.5776897613994
No,57768.899984811,1319.04171817484
No,41204.2949910119,266.277758688327
No,25321.3528225484,370.963648959728
No,41585.9525525882,848.724426358956
No,35353.4055306309,507.396131594456
No,19698.7138804734,267.32782909653
No,39764.7024313117,420.899331867238
No,52169.2315710792,129.596448519056
No,40061.6245140304,327.240437287516
No,63791.8242046779,678.07110557078
No,19913.602502446,199.127092682206
No,33598.9707553906,1215.6982445086
No,37129.2708182323,460.681505823092
No,9266.52973132816,1300.72043313613
No,37281.0402106883,534.568707980078
No,57190.8748728432,1308.52917152034
No,42753.1919155811,507.065032012892
No,24562.119655863,197.327265397348
No,16412.9970215885,819.834292040018
No,57003.5937659082,0
No,30296.6104370113,1489.78033181431
No,53100.5724783833,581.520818602129
No,19553.6356059805,286.291564637705
No,45949.9142067639,371.865220141344
No,16585.3242820471,992.780221091888
No,23758.5776345545,758.13852355797
No,35533.4845189991,1174.19490858526
No,23851.2213915256,1196.09826443678
No,34664.5713252985,613.231402434956
No,33763.1902797405,968.972340284544
No,14384.7670811016,1151.29871640683
No,35192.8388667608,848.702739852829
No,20262.0219405694,989.090770148173
No,40722.5906489062,92.7406629973356
No,33179.7839229244,1654.93417536157
No,53619.4757063793,212.497928709852
No,44308.9054028973,73.8932348303483
No,37592.2608516004,692.15523399331
No,40315.7728375368,957.583962212343
No,41566.5820708201,69.023877541276
No,42921.017077944,1394.12544339822
No,36610.8861107082,1317.86646809989
No,53553.7224709536,602.096395581271
No,41105.2876346529,430.11822118801
No,33448.2447835816,211.983028197665
No,33861.5539040239,544.143145637753
No,16701.7830932761,943.843064280149
Yes,37283.0081014143,1412.19244842734
No,33099.4968843458,1416.44476989919
No,37376.6497130654,193.283164669805
No,67124.0570892684,857.23644841428
No,29715.3049436,1132.07848219228
No,37758.4128863958,1489.3570273597
No,33923.5287652524,1527.35932473709
No,18268.5268315544,1427.04938367718
No,43744.9833544683,964.863037287274
No,32919.9710526922,326.15092990097
No,65931.951109459,866.299668540652
No,34007.9083467236,626.160154224477
No,43275.1452255696,836.192864603416
No,44371.747340566,826.558020541498
No,33300.1875216945,102.122522558306
No,52752.9684251831,1609.29703093561
No,11179.4978592832,140.455621890314
No,20766.3950725174,1147.98069460388
No,35749.0327861947,855.292565736026
No,36366.9912912394,1682.20185616143
No,30304.7803009091,689.820773571356
No,32900.7114384092,1706.04630524722
No,43743.6223126641,479.521909132235
No,11976.408494525,765.363356845999
No,45250.7303099136,894.329102865568
No,26768.9566762714,993.647092771748
No,18659.7721270352,378.49251967355
No,13536.6090365199,576.065007536312
Yes,21100.7217870678,2113.62976138136
No,40996.2123286467,542.6962061198
No,20500.2126317106,493.629546126545
No,29322.6313944581,0
No,47782.4971306183,1185.5812526407
No,22431.8580010025,1719.87111940058
No,44361.3911905098,495.750069071721
No,33785.7461367448,533.894154434264
No,38610.3773141685,150.142705477658
No,14975.264926979,1298.90149315481
No,57698.4082232021,957.238959913911
No,51031.9398320695,836.933291572557
No,23083.2601589174,1400.70282406811
No,25742.1737665286,857.329141983597
No,49291.1665644759,876.765555277728
No,27534.9121409756,979.316714853783
No,8352.20898846706,491.704320814421
No,37970.4740221371,1621.7116428388
No,44251.0158829684,643.61550941031
No,19971.7762095045,343.798638052777
Yes,18579.1024704064,1711.16909322993
No,33332.6257830801,1170.02740630312
No,14641.383733897,638.204399721592
No,18496.9320583648,1457.83941086875
No,31749.6784240199,383.860154972825
No,44419.5476702595,618.031682935868
No,29015.7240563929,565.218299871113
No,32862.5552897116,290.145958733314
No,22800.8670501164,576.944278840372
No,54034.3550059018,633.127115560167
No,11854.9844393708,1350.62900231003
No,23033.8122137051,893.558271644587
No,20869.355939084,895.318965804225
No,44490.321073276,1470.57249106757
No,43835.3402744718,789.256511246828
No,52074.6627185221,218.769004560376
No,15794.5816061376,531.693802744842
No,21336.8901013062,1268.53785480677
No,34040.3129149758,0
No,26555.4889385252,1046.56286488318
No,29032.1126978627,389.992175159101
No,35800.0838167837,642.234627903716
No,35012.8696092424,391.989952172087
No,58310.5123479193,1483.68901084985
No,17439.1149542308,438.57477088502
No,47557.5240974682,897.861693678463
No,41693.3858354334,0
No,15338.8886029457,776.639070176992
No,34320.0261502942,112.470708913449
No,56726.1200096328,634.477775997833
No,47886.5232680271,791.94749610165
No,43134.5314123793,1088.28530583846
No,15472.8495805739,2018.35853570806
No,40080.214746584,1470.6352731309
No,19733.2518009617,611.208896633182
No,42388.4155540623,1117.08002839593
No,42268.2798533658,1589.99091896711
No,57898.4151586563,0
No,39172.3633653161,636.238668216172
No,17412.7179760367,714.397171134248
No,12881.4021094055,946.779603881376
No,41840.3258124129,108.056775837302
No,52492.3459447917,816.888352751253
No,45840.4724566522,5.88381627957153
No,13889.1325349332,761.75063431318
No,15823.8054768027,1173.7813429519
No,38034.1444323705,1418.47537255722
No,10484.7705038946,864.357126766229
No,14307.0010845492,1101.16009199422
No,46615.6980277052,0
No,43782.2558593837,0
No,29239.8460732045,582.317221802386
No,38418.8665205537,369.050487595412
No,10174.7298015834,966.051877458136
No,54329.9229320772,399.445615081295
No,41839.1733870635,51.8884865930952
No,40046.0293272785,460.879415522297
No,36958.5780108845,1139.0127276922
No,48790.4022479433,707.573102936183
No,18614.037496336,1034.60315139143
No,42823.5719634177,118.869800099736
No,15554.0297650627,461.004340791417
No,42731.876409648,1057.27499998475
No,41714.3737690575,1035.48588062782
No,34188.9846488206,1010.27951299617
No,41199.7993550432,0
No,36349.436988707,656.023725381919
No,23561.4305215043,539.137500807565
No,49406.072701575,1377.46206134276
No,21272.5759430238,1322.14599591033
No,23261.8632426465,1393.58949068025
No,45114.740311117,1324.0139835537
No,35652.6634579727,1020.52955729319
No,41629.2372883968,2033.54023491605
No,19942.6028703941,888.642912599117
No,39555.962310795,1350.1162674817
Yes,13377.8288411616,1936.06186248878
No,16427.1007755423,1406.91736397007
No,29478.1380100909,282.838124549013
No,25319.3660998709,601.082571361275
No,14682.7766583761,1639.42660841751
No,16647.3061614762,48.528095875895
No,51139.8768545561,324.504531784576
No,13995.8895892463,886.401507936787
No,51674.4193685904,967.441573778468
No,45419.8819421071,711.737607680277
No,50638.3395897593,1547.8807897846
No,13772.9891155444,1200.59444464954
No,45201.1287123812,0
No,43821.2213471973,1454.98158871843
No,46147.517874115,355.442338612803
No,46927.7844526087,0
No,49784.3363547474,0
No,39961.0398249001,282.865313074855
No,29048.0352380344,303.7151176961
No,36206.2856905703,157.763001571446
No,41189.4522010561,300.000466508024
No,43330.5524368375,463.982072534495
No,39580.1297092869,1654.23495626913
No,45526.8947859781,762.57449743267
No,21901.1824969382,1887.88171576879
No,34621.7733090617,1206.26349180131
No,20444.7524326315,247.653103614015
No,39209.8328678459,576.796119948856
No,18055.2384673481,1214.40830614039
No,40243.6200175724,987.745528266879
No,19247.9006122535,1257.01612997428
No,40319.1181371203,524.085618869391
No,23364.0486787434,1236.20709180902
No,68610.4120555314,1008.67500060109
No,17382.4673857923,1474.77960459732
No,36997.3367352005,772.375314624076
No,39526.5771906576,701.552593711794
No,28798.0399729688,0
No,14969.287247901,1165.89551137885
No,28226.557953656,0
No,40564.8863059473,1429.22104820795
No,17359.6747587048,806.669235669924
No,46389.3406847376,528.089315636181
No,60084.1264776155,963.428148153574
No,22578.6356703964,764.527166698458
No,49465.7548491151,573.699136954666
No,62395.0381452745,1410.36924005266
No,47272.3336067607,816.741027053221
No,12195.3619458105,1220.52491385296
No,54133.0383062382,245.438753254707
No,8584.07757718566,1083.91128186265
No,14676.2955127899,485.348806539971
No,50309.0647156314,677.758794018199
No,34499.5326305991,286.660874697687
No,20754.0241650763,843.920206689305
No,41247.6422019852,831.836619855653
No,33832.4896292671,1024.32637691556
No,42472.9082664883,1277.12309805961
No,19127.3502338688,1221.94391099058
No,27663.1340686837,967.249281733551
No,19272.2364832438,1556.90441828681
No,24679.7314674036,419.729554950423
No,53625.7140947421,276.164884319754
No,14688.3889037995,1407.49727226474
No,39515.8430210841,1041.08802327575
No,39703.2688512737,182.325444181601
No,41381.2707079487,162.218486671005
No,52571.1841278696,405.273980579651
No,51519.1264793758,887.158361413145
Yes,35508.6754221796,1844.88383884583
No,37549.9499998242,792.981525937216
No,23835.3854718109,942.140104921355
No,14524.3576239936,938.785896813178
No,35590.2325848995,18.904202687713
No,18575.4084167931,599.470983151448
No,19263.1233225777,679.809546964661
No,24400.0962522342,601.26329258483
No,51694.7395595321,132.081039256955
No,25186.4259047665,743.032968860053
No,52515.067548616,728.186897542766
No,33644.2578423146,467.24756371474
No,17377.4981465423,1104.93334843928
No,14672.9256971296,310.198181760548
No,45957.2447176986,1575.71270470809
No,13358.27420233,1370.24893741273
No,73554.2334951972,1593.43280272516
No,42297.457797763,463.002217743353
No,20954.4515707624,786.106023872725
No,26505.3445248465,731.511801077057
No,27054.8938154627,468.273219312504
No,37993.0436785143,219.145709509397
No,20659.8532659399,846.959069993446
No,57468.4044412075,702.15926284292
No,11059.5680660885,1381.64443433899
No,33455.0496944581,1455.50583675848
No,43377.1121805759,1357.90971764829
No,23349.8301266316,1032.62707913177
No,48336.1293083261,798.85963667668
No,14649.8580553618,117.903081769161
No,27499.9536219838,234.743603957668
No,36631.498422027,890.266872175803
No,18635.5097072673,518.478839254005
No,31739.563746405,1124.49595976431
No,38521.8701999955,1468.78805535161
No,13405.2109419603,938.106178830587
No,26984.2562874375,722.029162469719
No,42899.8481269583,610.641708045754
No,18555.3235405547,407.771300691402
No,58133.5278357482,1057.22881723348
No,57158.7550202353,1262.40451593839
No,22417.5561475327,1082.67454484205
Yes,29415.7532920711,1969.94292393429
No,45921.3431313597,760.099642771661
No,23133.6598112204,929.396254308671
No,35419.6103097622,1177.2495984995
No,42226.65131333,309.27068081804
No,38483.5318863506,981.943933832087
No,24280.1301574474,200.162803965695
No,54323.4228868628,1630.48300985988
No,28310.4937788445,947.235416304317
No,40828.140116245,537.396354192918
No,14859.2400849317,1292.56878393393
No,39444.8253488201,356.827645393509
No,34437.7068935173,500.155117007218
No,40802.8865154653,1345.70698005887
No,19990.8353295959,1091.13975599585
No,22741.3913036463,1025.52762476694
No,42993.4364142112,403.240024857581
No,36957.6805692933,699.342672690461
No,15666.0574301554,1445.80516373713
No,16561.255635469,963.899257788196
No,52625.4157104306,542.765601644382
No,25376.1037623839,766.929094869356
No,29212.9047289716,808.429127594511
No,46416.1829197087,736.536729918891
No,31845.9515280532,1076.13982317578
No,11510.1514733817,731.314859465698
No,38202.5138392406,236.003705939958
No,40394.3086001964,1382.4549524961
No,22586.3382776513,915.571546852198
No,48957.7563824849,176.596945808558
No,19900.0064038998,639.99962630239
No,20435.8178098611,950.678008585236
No,29105.4424418385,1320.71111520739
No,15952.4520239732,1203.02939896646
No,19482.2062817827,1335.93525388814
Yes,16154.4622803728,1647.28224769539
No,15761.6996158335,1434.38646448511
No,36120.9685897979,307.476238460687
No,20649.9299868452,1277.89489991076
No,46051.9228596918,998.393069937923
No,44403.9942871378,561.343258988322
No,15230.8206004836,1577.08358059243
No,12588.9711331098,412.071444309261
Yes,14272.2737755857,1758.40657080375
No,19373.8880179322,251.468193783358
No,40164.0485885543,1353.13173451443
No,32641.9325638431,10.1944566929947
No,33633.1486889292,933.554734219053
No,23743.8419510997,1692.75253804708
No,36276.8639525225,663.250479154119
No,36851.9128724154,51.5304014162657
No,53398.9285871911,797.742647053305
No,50243.9311704645,0
No,62764.0976635433,1217.07276191295
No,44980.2930390375,0
No,45808.5402807401,741.844666024469
No,43513.3506271492,455.184490479099
No,26228.7104423056,1788.14082161796
No,28153.0140567459,1253.77341200631
No,44112.8101652491,918.09337371899
No,30241.9485766869,0
No,17572.8310644687,699.173401299605
No,33505.4934304586,171.996376988763
No,46587.0802885257,1326.34885429976
No,40026.2859538126,1275.49530305434
Yes,17926.7230141293,2247.42188932705
No,52645.6630948018,993.77211910269
No,34824.848061927,997.379504092706
No,12139.0571198897,652.372669135781
No,41989.0341969489,1124.88618865227
No,36721.1034831342,1608.81844748478
No,4755.25219033558,776.606472977211
No,33895.2378498713,845.020724913514
No,42157.8077120892,570.054698668476
No,13325.1213335376,186.438134380559
No,48672.9560136099,0
No,31995.4879988516,1429.48871595734
No,39479.7516839202,295.056674121521
No,54840.0578653019,896.581276619335
No,13754.3340702828,1562.53232379506
No,33036.2447896186,889.308741715182
No,20727.6402234923,1805.68295452897
No,43704.4308597779,1334.1059277835
No,56820.8207444954,527.940223666282
No,52753.0765682445,1282.07694622826
No,48165.1802367937,932.828729648173
No,21575.7633259386,1850.88824722219
No,36488.1578499807,455.190784198115
No,45626.9945465569,748.286644782209
No,33485.5205119318,874.478742268915
No,16350.3601824157,538.706536221086
No,48615.0145715462,841.85172718326
No,28322.8391895754,1814.16819486658
No,15953.9756084283,365.704408735642
No,39686.6759484968,401.180757478873
No,49992.5298141708,2096.13639137234
No,33452.5875602965,1429.87855917136
No,19202.7101911288,1737.34771498223
No,45309.9489669253,1043.39033839845
No,22194.4778758481,1155.45654811422
No,19179.4467878978,931.649113036332
No,49925.0693858343,146.755460850544
No,27667.8360308734,1406.9476517096
No,18447.8760934385,705.896825598943
No,32628.6412619614,641.803940740381
No,42862.4888881861,379.603563484232
No,33920.4569663211,706.22679193318
No,43616.0962322882,577.131996919527
No,52387.591991635,90.99981606327
No,48424.4043821238,549.39904175625
Yes,17391.779646823,1102.43498209896
No,18129.6940624009,1228.33879593452
No,20108.1035841497,974.014384870528
No,50782.8322029761,263.656061763757
No,35581.2901156659,847.069147369421
No,39977.1314704097,835.191809113554
No,37088.8395732868,757.907711197946
No,13821.0900819589,1013.66576572018
No,28765.910525223,643.577000917672
No,18876.0891573188,757.272763497851
No,41100.6261742015,1248.27894291764
No,41475.9820952634,699.285850186167
No,18586.7271653018,866.402631163086
No,35402.2679567815,697.666382564536
No,39630.6387900137,899.096892824399
No,46481.9526798699,674.204629620179
No,33778.4032313443,902.92395856054
No,46259.6599752908,1591.75580588687
No,30178.5752399951,484.217358639711
No,51327.3172739106,751.68728655516
No,38292.7690977453,604.194947116334
No,46075.4150579683,640.633469892213
No,23447.2133813526,782.445165134074
No,40307.0110217945,1026.95519673516
No,16157.8665298407,862.902253834498
No,14813.3415822723,780.512125824943
No,15262.9351149015,878.009385167249
No,32928.2390042737,481.862028269873
No,13274.7315023903,1579.99003223015
No,23001.6670760201,1.67402590271342
No,37656.8478724252,514.849025301181
No,44997.3643500816,2087.67874085049
No,20770.4840331544,973.514710211862
No,45235.4971935422,528.872496895311
No,37663.2268693235,1131.41243362462
No,40368.5978855312,955.343370548383
No,45774.3835405276,759.032260453678
No,31492.9983652979,1023.85241371526
No,30374.8347206174,1096.07775578352
No,48734.1661690429,829.32969070991
No,39911.4272279602,792.356871704534
No,18379.5148607438,882.264534452783
No,16400.1283445279,733.847089936321
No,45385.3113268622,553.519436208433
No,8918.70253904663,822.959594920215
No,34621.7576420746,493.95999044986
No,43927.315885611,88.2540567051822
No,45077.5745780792,0
No,21716.5343596837,611.825734885616
No,20856.5876398187,1096.69213583028
No,35119.5813835898,191.611070550308
No,54044.8231061654,447.958161182748
No,39974.5630184873,1149.68918788583
No,16416.6127293146,463.300004723583
No,58953.0926684651,1347.63559514332
No,16979.8930728145,0
No,27735.1582360746,643.010847393226
No,15375.1517219432,365.222955835046
No,45991.0443210763,289.681569442895
No,48044.3844904488,578.290656572117
No,51742.5764367357,1186.93272905935
No,50874.5651795002,426.007283754863
No,48125.6467552087,1115.73877693947
No,18743.3137407493,932.695814190911
No,22935.5954509348,1048.48759625782
No,44405.3087453,768.372947015316
No,50683.1541835067,785.494708435686
No,22081.5816392531,865.205866068633
Yes,24152.264834226,1801.80118346806
No,64396.1653447148,950.341274781584
No,46266.9414512335,787.042934912837
No,32419.665047656,982.839988770985
No,35339.556671872,1175.38957718705
No,13132.901347241,887.284872180981
No,46439.0035534273,801.994436947096
No,42685.1072902999,1096.24673322037
No,40490.4260532201,628.855331566381
No,14892.3244451469,567.722580913533
No,22037.4704117827,843.008786630283
No,10520.0430746812,1217.30987516687
No,10593.9212460847,0
No,38581.9278558539,1186.77795118128
No,40148.108054317,439.043893107684
No,10489.5735268384,778.999353313474
No,24505.0193460592,742.549323468977
No,15849.8639600086,763.337623826175
No,39388.3175611827,408.116029993621
No,36869.0525759518,1071.25835436445
No,22182.4165874166,1373.57560129775
No,30506.358853652,52.9180891783735
No,18991.886035461,1140.45436292959
No,47513.124771207,1162.29922732475
No,22664.3493517211,1528.49437007321
No,49910.0968835837,991.961167212548
No,32283.2641204669,592.432321380633
No,30472.7179252633,848.327608233813
No,35293.1935706219,309.517982126985
No,15324.758004218,425.844645376775
No,19862.0444216306,1268.48611351102
No,15293.8740494594,898.631950753244
No,24102.3915140994,274.956946474187
No,45360.9322533118,399.443127979133
No,6389.07056944882,850.386406238716
No,43955.8813664077,92.9000889701402
No,32107.3083419182,854.023334564867
No,29721.3418700634,0
No,32936.0586617393,1094.81283301666
No,25391.6330751958,680.164459380056
No,29867.8764736882,1231.35189432337
No,38228.2601678094,0
No,51847.1229335732,830.046094160683
No,32752.1937409219,1267.00144444768
No,36747.9039783266,1623.69027195188
No,45260.3977308049,302.719017710888
No,28215.4788428897,439.961958832399
No,18703.5552303283,1016.82547814025
No,47423.7917724389,1421.20476385362
No,40995.0362099409,479.677151780228
No,12384.2042299631,925.896916667239
No,21597.7516651387,1192.70215939554
No,36091.3847479288,1649.91703023619
No,26379.8866963464,808.999102581178
No,49741.4315184812,752.056294701375
No,27282.1983550083,727.190776306582
No,31633.0872543091,845.607309992116
No,46816.105113725,445.661897901178
No,49753.8049162963,1459.04496635786
No,22085.4508197692,988.641609584159
No,25159.554855822,796.991208463392
No,33640.0996762864,903.459131606741
No,45488.7505586529,1163.08390408128
No,33865.050577167,1217.21052749133
No,23469.3875040857,740.228677226658
No,28881.7252478321,1259.45052417311
No,42856.1899982353,501.391685956458
No,48650.4338778726,808.611888576478
No,53142.0239048614,413.888271616934
No,11951.8987902488,666.498230169417
No,17679.5217697791,412.160788336474
No,22308.0412831276,372.652495532665
No,48687.5571560364,1235.0766543147
No,41581.195336223,853.246221589931
No,52802.0888231585,1911.66851672829
No,57012.5508813006,357.969460728933
No,19582.8161575693,698.157981667433
No,32468.4507371825,918.461091220465
Yes,35067.4251226861,1741.91491543247
No,39015.4168357708,577.49347668941
